Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 07, 2020",$0.09,$0.09,$0.09,$0.09,"$463,220,962","$2,419,859,105"
"Sep 06, 2020",$0.09,$0.10,$0.09,$0.09,"$454,580,262","$2,412,763,134"
"Sep 05, 2020",$0.10,$0.10,$0.09,$0.09,"$481,176,027","$2,331,449,998"
"Sep 04, 2020",$0.10,$0.10,$0.09,$0.10,"$514,623,980","$2,656,099,876"
"Sep 03, 2020",$0.12,$0.12,$0.10,$0.10,"$486,369,863","$2,492,979,309"
"Sep 02, 2020",$0.13,$0.13,$0.11,$0.12,"$427,391,907","$2,997,504,255"
"Sep 01, 2020",$0.12,$0.13,$0.12,$0.13,"$451,299,015","$3,251,530,868"
"Aug 31, 2020",$0.12,$0.13,$0.11,$0.12,"$453,559,242","$3,180,947,691"
"Aug 30, 2020",$0.12,$0.12,$0.11,$0.12,"$297,044,001","$3,044,806,865"
"Aug 29, 2020",$0.11,$0.12,$0.11,$0.12,"$315,465,776","$3,025,992,529"
"Aug 28, 2020",$0.11,$0.11,$0.11,$0.11,"$275,672,160","$2,837,784,381"
"Aug 27, 2020",$0.12,$0.12,$0.10,$0.11,"$361,935,074","$2,769,641,487"
"Aug 26, 2020",$0.11,$0.12,$0.11,$0.12,"$314,761,939","$2,989,007,621"
"Aug 25, 2020",$0.12,$0.12,$0.11,$0.11,"$431,857,369","$2,937,332,630"
"Aug 24, 2020",$0.12,$0.13,$0.12,$0.12,"$278,021,260","$3,227,620,470"
"Aug 23, 2020",$0.13,$0.13,$0.12,$0.12,"$232,234,230","$3,152,604,459"
"Aug 22, 2020",$0.12,$0.13,$0.12,$0.13,"$296,099,194","$3,248,030,061"
"Aug 21, 2020",$0.13,$0.13,$0.12,$0.12,"$363,034,924","$3,208,744,873"
"Aug 20, 2020",$0.13,$0.13,$0.13,$0.13,"$314,037,834","$3,464,940,044"
"Aug 19, 2020",$0.14,$0.14,$0.13,$0.13,"$383,288,760","$3,351,728,015"
"Aug 18, 2020",$0.14,$0.14,$0.14,$0.14,"$340,692,991","$3,563,078,059"
"Aug 17, 2020",$0.14,$0.14,$0.14,$0.14,"$425,628,203","$3,653,631,796"
"Aug 16, 2020",$0.14,$0.14,$0.14,$0.14,"$284,566,480","$3,590,147,102"
"Aug 15, 2020",$0.14,$0.14,$0.14,$0.14,"$343,504,348","$3,585,803,603"
